Robo Warriors,tt0117497,93,English,USA,01 Oct 1996,release_countrytt0117497,budget,Action| Adventure| Sci-Fi,1996,322,Ian Barry,3381,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Premiere Entertainment Productions,5
Cheech & Chong*s Animated Movie,tt1340803,84,English,USA,18 Mar 2013,release_countrytt1340803,budget,Animation| Comedy,2013,696,Branden Chambers| Eric D. Chambers,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox,5
Silent Partner,tt0457475,96,English| Russian,Russia| USA,26 May 2005,release_countrytt0457475,budget,Action| Crime,2005,630,James D. Deck,117,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Andrew Stevens Entertainment,5
After,tt1147681,99,English,USA,08 Aug 2014,release_countrytt1147681,budget,Drama| Mystery,2014,122,Pieter Gaspersz,8,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paladin/Accretion Films,5
Return to the Hiding Place,tt1691153,102,English,USA,23 May 2014,release_countrytt1691153,budget,Drama| History| Thriller,2013,611,Peter C. Spencer| Josiah Spencer(co-director),423,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Hammond Entertainment,5
Mansion of Blood,tt1929310,98,English,USA,15 Jul 2015,release_countrytt1929310,budget,Horror,2015,49,Mike Donahue,2413,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Elusive Entertainment,6
Angelfist,tt0106280,80,English,USA,12 May 1993,release_countrytt0106280,budget,Action| Thriller,1993,272,Cirio H. Santiago,275,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Concorde Pictures,5
Vipers,tt0198009,92,English,USA,N/A,release_countrytt0198009,budget,N/A,1998,119,Eric Gibson,562,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Santa*s Boot Camp,tt2331053,93,English,USA,15 Nov 2016,release_countrytt2331053,budget,Adventure| Comedy| Family,2016,52,Ken Feinberg,37,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Creative Studios of Atlanta,5
Der Skipper,tt0100633,98,German| English,West Germany,05 Apr 1990,release_countrytt0100633,budget,Adventure| Drama| Thriller,1990,639,Peter Keglevic,8,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MCA Universal Home Video,5
Skinner,tt0114466,90,English,USA,12 Jul 1995,release_countrytt0114466,budget,Horror,1993,381,Ivan Nagy,549,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,A-Pix,5
The Night Visitor,tt2797642,91,English,USA,22 Sep 2015,release_countrytt2797642,budget,Horror| Sci-Fi| Thriller,2013,65,Jennifer Blanc-Biehn,1835,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Roundabout American,tt2049633,86,English,USA,23 Sep 2014,release_countrytt2049633,budget,Comedy| Romance,2012,109,Boris Wexler,50,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Reality Films,5
The Holding,tt1582621,89,English,UK,09 Sep 2011,release_countrytt1582621,budget,Thriller,2011,739,Susan Jacobson,649,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Lured Innocence,tt0122161,99,English,USA,12 Feb 2000,release_countrytt0122161,budget,Drama| Thriller,2000,261,Kikuo Kawasaki,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Artisan Entertainment,5
Project: Metalbeast,tt0114193,92,English,USA,01 Jan 1995,release_countrytt0114193,budget,Horror| Sci-Fi,1995,554,Alessandro De Gaetano,509,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Blue Ridge Entertainment,5
Buffering,tt1715322,80,English,UK,N/A,release_countrytt1715322,budget,Comedy,2011,409,Darren Flaxstone| Christian Martin,613475,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
R.T.T.,tt1345507,88,French| English| Spanish,France,09 Dec 2009,release_countrytt1345507,budget,Comedy| Romance,2009,746,Frédéric Berthe,5468,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Studio Canal,5
Chain of Command,tt0207377,96,English,USA,22 Jul 2000,release_countrytt0207377,budget,Action| Adventure| Thriller,2000,742,John Terlesky,93,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Studio Home Entertainment,5
Mama I Want to Sing,tt0880569,100,English,USA,14 Feb 2012,release_countrytt0880569,budget,Musical,2011,266,Charles Randolph-Wright,81,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Bigger Picture,5
The Speed of Thought,tt0847825,93,English,USA,12 Apr 2011,release_countrytt0847825,budget,Sci-Fi| Thriller,2011,1418,Evan Oppenheimer,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Haphead,tt4388964,70,English,Canada,22 Jan 2015,release_countrytt4388964,budget,Sci-Fi,2015,146,Tate Young,1971,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
For Better or Worse,tt0116332,105,English,USA,19 Mar 1995,release_countrytt0116332,budget,Action| Comedy| Drama,1995,411,Jason Alexander,17409,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Where Is Good?,tt4723246,129,English,USA,19 May 2015,release_countrytt4723246,budget,Drama,2015,51,Ricky Burchell,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,B4 Entertainment,5
Safari,tt2427836,78,English,South Africa,15 Feb 2014,release_countrytt2427836,budget,Thriller,2013,105,Darrell Roodt,415,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
And Now a Word from Our Sponsor,tt2094762,87,English,Canada,10 May 2013,release_countrytt2094762,budget,Comedy| Drama,2013,775,Zack Bernbaum,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paladin Films,5
Toilet,tt1603933,109,English,Japan,28 Aug 2010,release_countrytt1603933,budget,Drama,2010,473,Naoko Ogigami,109,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,6
Misconceptions,tt1172066,95,English,USA,22 Jan 2010,release_countrytt1172066,budget,Comedy| Drama,2008,191,Ron Satlof,57,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Regent Releasing/here! Films,5
Deadline,tt1430811,95,English,USA,13 Apr 2012,release_countrytt1430811,budget,Drama| Mystery| Thriller,2012,387,Curt Hahn,22,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Independent Pictures,5
Honor,tt0481544,87,Japanese| English,USA,29 Jul 2006,release_countrytt0481544,budget,Action| Drama,2006,526,David Worth,3710,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Lucky: No Time for Love,tt0449306,180,Hindi| Russian| English,India,08 Apr 2005,release_countrytt0449306,budget,Musical| Drama| Romance,2005,2568,Radhika Rao| Vinay Sapru,30810,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sohail Khan Productions,5
Twisted Love,tt0114751,85,English,USA,08 Aug 1995,release_countrytt0114751,budget,Thriller,1995,105,Eb Lottimer,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Concorde-New Horizons,5
The Soft Kill,tt0111228,94,English,USA,25 Oct 1994,release_countrytt0111228,budget,Mystery| Thriller,1994,178,Eli Cohen,28331,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Blast,tt0361399,92,English,Germany| South Africa| USA,11 Nov 2004,release_countrytt0361399,budget,Action| Comedy| Thriller,2004,1466,Anthony Hickox,233,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Screen Gems Inc.,5
Provocateur,tt0134912,103,English| Korean,Canada| USA,19 May 1998,release_countrytt0134912,budget,Action| Drama| Thriller,1998,268,Jim Donovan,13666,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Live Home Video,5
The Gremlin,tt1794998,77,English,USA,N/A,release_countrytt1794998,budget,Comedy| Horror,2007,47,Justin Russell,1225,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Contaminated Man,tt0221885,100,English,USA| UK| Germany| Hungary,17 Dec 2000,release_countrytt0221885,budget,Drama| Thriller,2000,966,Anthony Hickox,233,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Promark Entertainment Group,5
The Price of Kissing,tt0119941,93,English,USA| Canada,06 Aug 1999,release_countrytt0119941,budget,Drama| Romance,1997,243,Vince DiPersio,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MDP Worldwide Entertainment,5
Octane,tt0490114,112,English,UK,N/A,release_countrytt0490114,budget,Action| Drama| Romance,2007,361,Mark Jay,78944,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,LionsGate Entertainment,5
Dead Meat,tt0369359,80,English,Ireland,01 Dec 2004,release_countrytt0369359,budget,Action| Comedy| Horror,2004,2029,Conor McMahon,143,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Hart Sharp Video,5
Strike One,tt1965118,102,English,USA,23 Oct 2014,release_countrytt1965118,budget,Action| Crime| Drama,2014,214,David Llauger Meiselman,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
The Mad,tt0848552,83,English,Canada,N/A,release_countrytt0848552,budget,Comedy| Horror| Thriller,2007,1496,John Kalangis,17,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,235 Films,5
Circle of Lies,tt1852097,82,English,Australia,01 Dec 2012,release_countrytt1852097,budget,Drama,2012,210,Matt Cerwen,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Circle of Lies,5
The Id,tt4858474,87,English,USA,N/A,release_countrytt4858474,budget,Horror| Thriller,2015,123,Thommy Hutson,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Ricochet River,tt0120807,112,English,USA,23 Oct 2001,release_countrytt0120807,budget,Drama,2001,228,Deborah Del Prete,12,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,LionsGate Entertainment,5
The Rambler,tt2381355,97,English,USA,21 Jan 2013,release_countrytt2381355,budget,Comedy| Drama| Horror,2013,795,Calvin Reeder,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Anchor Bay Films,5
Bloodsucking Pharaohs in Pittsburgh,tt0101483,89,English,USA,02 May 1991,release_countrytt0101483,budget,Comedy| Horror,1991,455,Dean Tschetter,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
The Girl,tt0249538,84,English| French,USA| France,13 Aug 2003,release_countrytt0249538,budget,Drama| Mystery| Romance,2000,373,Sande Zeig,21,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Artistic License Films,5
Easter Bunny| Kill! Kill!,tt0780506,90,English,USA,04 Aug 2006,release_countrytt0780506,budget,Horror,2006,412,Chad Ferrin,34,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
The Hum,tt4478526,84,English,USA,02 Mar 2015,release_countrytt4478526,budget,Drama| Thriller,2015,48,F.C. Rabbath,2645,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,F.C. Rabbath Creations,5
Lucifer*s Night,tt3786730,86,English,UK,23 Oct 2014,release_countrytt3786730,budget,Horror| Thriller,2014,23,Henry W. Smith,2,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,6
Conceiving Ada,tt0118882,85,English,USA| Germany,19 Feb 1999,release_countrytt0118882,budget,Drama| Fantasy| Sci-Fi,1997,347,Lynn Hershman-Leeson,182,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Hotwire Productions,5
12 Golden Ducks,tt4409852,84,Cantonese| Mandarin| English| Thai,Hong Kong,19 Feb 2015,release_countrytt4409852,budget,Comedy,2015,219,Matt Chow,4883,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Asia Releasing LLC,5
The Fold,tt2363435,89,English| Bulgarian| Polish,UK,01 Feb 2014,release_countrytt2363435,budget,Drama| Thriller,2013,131,John Jencks,0,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,5
Servitude,tt1754478,85,English,Canada,29 Apr 2012,release_countrytt1754478,budget,Comedy,2011,201,Warren P. Sonoda,481,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,BUCK Productions,5
Last Gasp,tt0113609,93,English,USA| Romania,25 Jul 1995,release_countrytt0113609,budget,Horror| Thriller,1995,366,Scott McGinnis,660,null,8530,null,8530,null,8530,null,8530,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Kushner-Locke Productions,5
